task,layer,layer_idx,entry_idx,rho,ft_method
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,1,0.1809819094865887,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,2,0.0382167058730344,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,3,0.0850316132294371,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,4,0.0508435338864507,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,5,0.0777083850439197,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,6,0.0110774727238846,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,7,0.0635018784605519,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,8,0.0281857246939908,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,9,0.0320990819198292,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,10,0.0077437866646743,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,11,0.0406455588144089,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,12,0.1642270877477274,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,13,0.0061095396869966,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,14,0.0027137169697277,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,15,0.0336787238368944,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,16,0.0364097450393297,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,17,0.0264966670953647,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,18,0.1226121752176599,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,19,0.1497937669606822,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,20,0.0538763621033924,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,21,0.5916245776100131,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,22,0.1511318896624486,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,23,0.0785231385083921,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,24,0.0254375531754998,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,25,0.0576251050185546,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,26,0.0112078463447889,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,27,0.0067488542537319,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,28,0.0075503839039371,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,29,0.0347718177929795,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,30,0.0078854029704011,standard
SUN397,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,31,0.0515424135545389,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,0,0.0592758166396372,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,1,0.0692571809314609,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,2,0.0544682954331765,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,3,0.0196657175505824,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,4,0.0360450915295102,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,5,0.1156793806914478,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,6,0.0697005783265755,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,7,0.0228902914436026,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,8,0.0289702764627484,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,9,0.0785164626251772,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,10,0.1133374226804035,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,11,0.0646938320533752,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,12,0.0395320575781326,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,13,0.0949461605433938,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,14,0.0242713346658995,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,15,0.0837766271115631,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,16,0.1423770153547273,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,17,0.0536227070129632,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,18,0.0645043998042662,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,19,0.0471895048002561,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,20,0.0668471338953691,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,21,0.033161567866816,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,22,0.0237497696874101,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,23,0.2549883108278252,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,24,0.0345235665496943,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,25,0.0296679004412141,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,26,0.0110748700839183,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,27,0.0109059369989021,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,28,0.0162079842986575,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,29,0.0422048744992692,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,30,0.0369220472281516,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,31,0.2335847295923908,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,0,0.0287932593679416,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,1,0.0159413028096311,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,2,0.0743015587807467,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,3,0.0047461499017895,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,4,0.0201056497280209,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,5,0.0129841639078634,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,6,0.008911335258198,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,7,0.1991213538041467,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,8,0.0249173156454258,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,9,0.0189395516915542,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,10,0.0188497864034764,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,11,0.0290533119864184,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,12,0.1128099961440794,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,13,0.0889174887385545,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,14,0.0613471574513574,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,15,0.0207602852659985,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,16,0.0597555326499917,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,17,0.0260105930283102,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,18,0.0049786713256551,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,19,0.0048591161818633,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,20,0.0460473172796362,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,21,0.0193126240403066,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,22,0.0888193533725648,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,23,0.1124222096087103,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,24,0.1323384790076922,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,25,0.0226666402378367,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,26,0.3382064407977105,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,27,0.0293648298824826,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,28,0.0278549102562503,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,29,0.262059789687761,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,30,0.0124188261323889,standard
SUN397,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,31,0.0285442852153042,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,0,0.0861784872067269,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,1,0.0111740391515812,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,2,0.030691483006718,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,3,0.0963124665076545,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,4,0.0136056399447296,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,5,0.0157968884950527,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,6,0.0364098513228867,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,7,0.0201594242371553,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,8,0.0617784479835032,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,9,0.0591103413965081,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,10,0.0986543740159832,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,11,0.0345315331570038,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,12,0.0046814689099444,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,13,0.0506606067583707,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,14,0.0486491288214665,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,15,0.1886983168687002,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,16,0.1784057091948878,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,17,0.131082612563047,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,18,0.0604743448214354,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,19,0.1111599143253717,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,20,0.0586237343793617,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,21,0.0082492542946316,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,22,0.0410787907521212,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,23,0.0201673443186134,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,24,0.0279601818647565,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,25,0.0577238038312962,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,26,0.0381329886675017,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,27,0.1434669044505011,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,28,0.0749767235429781,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,29,0.0120792162112809,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,30,0.0946378421590506,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,31,0.0096153117172164,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,0,0.0498452138805693,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,1,0.0336443297273159,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,2,0.107587661712523,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,3,0.4187452070581228,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,4,0.0109073634129957,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,5,0.0640923106241699,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,6,0.06133809094815,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,7,0.1129110518946144,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,8,0.0173765067959188,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,9,0.1557570774375081,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,10,0.0321354981422428,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,11,0.0883579777084667,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,12,0.005890783884494,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,13,0.002033037083832,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,14,0.1126461424745141,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,15,0.0310319367227749,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,16,0.0412939904453441,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,17,0.2009302393048022,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,18,0.0453647745489559,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,19,0.0903529971675122,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,20,0.0131279994025232,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,21,0.0043707253435655,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,22,0.022387020332065,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,23,0.0829222896228597,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,24,0.0085201849797751,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,25,0.062801609229579,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,26,0.0201033316096942,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,27,0.0875123151556618,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,28,0.1144300011198088,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,29,0.0719408774466267,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,30,0.0599417203671541,standard
SUN397,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,9,31,0.0371882959186276,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,0,0.049870118216699,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,1,0.0158979219165509,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,2,0.0067693314625974,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,3,0.0416531385273524,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,4,0.0110214802805264,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,5,0.0081654180979436,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,6,0.0917410092762281,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,7,0.0163847139047494,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,8,0.0673508314669582,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,9,0.0198182736363423,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,10,0.5126218323899109,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,11,0.0003463037050533,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,12,0.0295493291453787,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,13,0.05662068914105,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,14,0.0250415588082703,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,15,0.0493873040789395,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,16,0.0016435564624356,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,17,0.0586503372763375,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,18,0.0096369980908476,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,19,0.0248310807839688,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,20,0.031715969698146,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,21,0.0756992210464285,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,22,0.0126122464123983,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,23,0.021155556552406,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,24,0.0320740924990332,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,25,0.0594998513323716,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,26,0.1014155610068804,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,27,0.4835026992022497,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,28,0.0253271071145662,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,29,0.0192730414081919,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,30,0.022585004794384,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,10,31,0.0085307661747709,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,0,0.0181144030951704,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,1,0.0454073961939228,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,2,0.0343524745953734,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,3,0.0464736529392424,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,4,0.1239096222142003,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,5,0.0521011571914912,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,6,0.0193603848223512,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,7,0.1059452822927804,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,8,0.0674901906646632,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,9,0.0299537345846646,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,10,0.0053282129932049,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,11,0.0284649324017499,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,12,0.0104180150957941,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,13,0.0051344477331545,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,14,0.0106017609000558,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,15,0.036789978312216,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,16,0.002650328300137,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,17,0.0833916487948421,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,18,0.0543054561482332,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,19,0.0546936467388201,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,20,0.0466010377572182,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,21,0.0183056329491794,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,22,0.0064567543807924,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,23,0.5116031750253043,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,24,0.0435822697859144,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,25,0.0751737501041311,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,26,0.0532267160931074,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,27,0.1296476822760177,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,28,0.0470405579440002,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,29,0.0252609423459888,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,30,0.0260604304019998,standard
SUN397,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,11,31,0.3469666656226708,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,0,0.0335190626957014,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,1,0.0507709921919153,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,2,0.0371462410164334,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,3,0.1287089653993189,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,4,0.1014415889887832,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,5,0.0350784680552136,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,6,0.0078967385407755,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,7,0.0052931027761269,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,8,0.0836665491964795,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,9,0.0062609006466209,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,10,0.2261498396227811,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,11,0.0249706060502198,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,12,0.064570607555694,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,13,0.0198382134797608,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,14,0.2318820901705634,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,15,0.0332994333651329,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,16,0.109562201060693,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,17,0.0030284552458135,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,18,0.0110481201058581,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,19,0.1183891536194526,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,20,0.0775734728793581,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,21,0.0858392798327084,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,22,0.0173941855266425,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,23,0.0125077691318372,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,24,0.0473776202342213,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,25,0.1032095984908795,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,26,0.05205462078073,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,27,0.0537671639610753,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,28,0.037382688830298,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,29,0.0021998804642443,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,30,0.0170749758273248,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,12,31,0.019035356634633,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,0,0.0490206206395596,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,1,0.043584908646958,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,2,0.569071269944439,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,3,0.033599186483043,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,4,0.0536881676575372,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,5,0.0150555184167253,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,6,0.0255321636185994,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,7,0.0313739563804634,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,8,0.0160276213015163,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,9,0.0992833733140607,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,10,0.0110753650965717,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,11,0.0699521758180308,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,12,0.0842689576667964,standard
SUN397,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,13,13,0.0052380524985459,standard
