model,dataset,layer_name,layer_idx,method,error,ft_method
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,48,Random,0.9998773336410522,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.q.weight,48,Identity,0.912188708782196,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,49,EigenCov,0.8237954378128052,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,49,Random,1.0003595352172852,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.k.weight,49,Identity,0.912188708782196,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,50,EigenCov,0.8673529624938965,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,50,Random,1.000829815864563,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.v.weight,50,Identity,0.912188708782196,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,51,EigenCov,0.7796730995178223,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,51,Random,1.0011354684829712,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.6.attn.o.weight,51,Identity,0.9016556143760681,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,52,EigenCov,0.8648512959480286,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,52,Random,1.0006417036056519,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.q.weight,52,Identity,0.9274365305900574,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,53,EigenCov,0.8539482355117798,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,53,Random,0.999809205532074,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.k.weight,53,Identity,0.9274365305900574,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,54,EigenCov,0.8689764738082886,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,54,Random,1.0016109943389893,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.v.weight,54,Identity,0.9274365305900574,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,55,EigenCov,0.5830783247947693,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,55,Random,1.0008835792541504,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.8.attn.o.weight,55,Identity,0.8941526412963867,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,56,EigenCov,0.879888117313385,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,56,Random,1.0020099878311157,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.q.weight,56,Identity,0.9530798196792603,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,57,EigenCov,0.8500081300735474,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,57,Random,1.0010496377944946,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.k.weight,57,Identity,0.9530798196792603,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,58,EigenCov,0.84315025806427,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,58,Random,1.0033166408538818,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.v.weight,58,Identity,0.9530798196792603,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,59,EigenCov,0.8162423372268677,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,59,Random,0.9978908896446228,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.0.attn.o.weight,59,Identity,0.9610356092453003,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,60,EigenCov,0.827849268913269,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,60,Random,0.999308705329895,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.q.weight,60,Identity,0.9193179607391357,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,61,EigenCov,0.7951815724372864,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,61,Random,0.9991268515586853,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.k.weight,61,Identity,0.9193179607391357,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,62,EigenCov,0.8034434914588928,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,62,Random,0.9989013671875,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.v.weight,62,Identity,0.9193179607391357,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,63,EigenCov,0.8139797449111938,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,63,Random,1.0006186962127686,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.4.attn.o.weight,63,Identity,0.9362047910690308,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,64,EigenCov,0.8308865427970886,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,64,Random,1.002456784248352,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.q.weight,64,Identity,0.920820951461792,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,65,EigenCov,0.7819502353668213,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,65,Random,1.000158429145813,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.k.weight,65,Identity,0.920820951461792,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,66,EigenCov,0.7485175132751465,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,66,Random,1.0001718997955322,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.v.weight,66,Identity,0.920820951461792,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,67,EigenCov,0.7842530012130737,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,67,Random,0.9981765151023865,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.3.attn.o.weight,67,Identity,0.9441220164299011,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.q.weight,68,EigenCov,0.8794049024581909,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.q.weight,68,Random,0.9992676973342896,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.q.weight,68,Identity,0.9456177353858948,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.k.weight,69,EigenCov,0.8654053807258606,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.k.weight,69,Random,1.000043511390686,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.k.weight,69,Identity,0.9456177353858948,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.v.weight,70,EigenCov,0.7852082252502441,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.v.weight,70,Random,0.9996082782745361,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.v.weight,70,Identity,0.9456177353858948,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.o.weight,71,EigenCov,0.7166404724121094,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.o.weight,71,Random,0.9984520673751831,standard
ViT-B-16,MNIST,model.visual.transformer.resblocks.1.attn.o.weight,71,Identity,0.9589545130729675,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,EigenCov,0.8862060904502869,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,Random,0.9996992945671082,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.0.mlp.c_fc.weight,0,Identity,0.9398465752601624,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,EigenCov,0.45882219076156616,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,Random,0.9999653100967407,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.0.mlp.c_proj.weight,1,Identity,0.9696926474571228,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,EigenCov,0.5952094197273254,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,Random,0.9995694160461426,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,Identity,0.9022834897041321,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,EigenCov,0.28041529655456543,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,Random,0.9996437430381775,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,Identity,0.9653984308242798,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,EigenCov,0.5219602584838867,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,Random,0.9984014630317688,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,Identity,0.9087928533554077,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,EigenCov,0.3984560966491699,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,Random,1.000463604927063,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,Identity,0.9626874327659607,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,EigenCov,0.5297261476516724,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,Random,1.0003787279129028,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,Identity,0.8665333986282349,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,EigenCov,0.3862900733947754,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,Random,0.9998267292976379,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,Identity,0.9306895136833191,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,EigenCov,0.6128711700439453,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,Random,1.0009377002716064,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,Identity,0.8855082392692566,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,EigenCov,0.43904268741607666,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,Random,1.0005888938903809,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,Identity,0.9300426244735718,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,EigenCov,0.693916916847229,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,Random,1.0002236366271973,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,Identity,0.8775873184204102,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,EigenCov,0.514933168888092,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,Random,0.9999213814735413,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,Identity,0.9198977947235107,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,EigenCov,0.703484058380127,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,Random,1.0005055665969849,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,Identity,0.8788422346115112,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,EigenCov,0.6987730860710144,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,Random,0.9999657273292542,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,Identity,0.9491965174674988,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,EigenCov,0.7227389812469482,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,Random,1.0001921653747559,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,Identity,0.8827153444290161,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,EigenCov,0.9195358157157898,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,Random,1.000049114227295,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,Identity,0.9732864499092102,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,EigenCov,0.708085834980011,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,Random,0.9993842244148254,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,Identity,0.8945809006690979,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,EigenCov,0.8499009609222412,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,Random,0.9997696876525879,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,Identity,0.9615151286125183,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,EigenCov,0.7379742860794067,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,Random,1.000214695930481,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,Identity,0.900565505027771,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,EigenCov,0.8257421851158142,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,Random,1.0002590417861938,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,Identity,0.8994330167770386,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,EigenCov,0.8367103338241577,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,Random,0.999273955821991,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,Identity,0.9202964305877686,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,EigenCov,0.8591594696044922,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,Random,1.0003528594970703,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,Identity,0.924335777759552,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,EigenCov,0.952526330947876,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,Random,0.9970755577087402,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,Identity,0.9382471442222595,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,EigenCov,0.581610918045044,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,Random,1.0000771284103394,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,Identity,0.9626781940460205,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.q.weight,24,EigenCov,0.6576910018920898,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.q.weight,24,Random,1.0001459121704102,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.q.weight,24,Identity,0.8668033480644226,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.k.weight,25,EigenCov,0.7188513278961182,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.k.weight,25,Random,1.0008150339126587,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.k.weight,25,Identity,0.8668033480644226,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.v.weight,26,EigenCov,0.7005596160888672,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.v.weight,26,Random,0.999919593334198,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.v.weight,26,Identity,0.8668033480644226,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.o.weight,27,EigenCov,0.7529371976852417,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.o.weight,27,Random,1.001724123954773,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.2.attn.o.weight,27,Identity,0.9193822145462036,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.q.weight,28,EigenCov,0.9873994588851929,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.q.weight,28,Random,1.0014008283615112,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.q.weight,28,Identity,0.9406705498695374,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.k.weight,29,EigenCov,0.9677647352218628,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.k.weight,29,Random,1.0010443925857544,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.k.weight,29,Identity,0.9406705498695374,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.v.weight,30,EigenCov,0.9588665962219238,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.v.weight,30,Random,1.000319480895996,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.v.weight,30,Identity,0.9406705498695374,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.o.weight,31,EigenCov,0.7811815142631531,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.o.weight,31,Random,1.003358006477356,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.11.attn.o.weight,31,Identity,0.910967230796814,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.q.weight,32,EigenCov,0.6824246644973755,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.q.weight,32,Random,0.9993828535079956,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.q.weight,32,Identity,0.819301426410675,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.k.weight,33,EigenCov,0.6403670310974121,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.k.weight,33,Random,1.0013412237167358,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.k.weight,33,Identity,0.819301426410675,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.v.weight,34,EigenCov,0.709091067314148,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.v.weight,34,Random,0.9988991022109985,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.v.weight,34,Identity,0.819301426410675,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.o.weight,35,EigenCov,0.7230339646339417,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.o.weight,35,Random,0.998400092124939,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.7.attn.o.weight,35,Identity,0.8921398520469666,standard
ViT-B-16,SVHN,model.visual.transformer.resblocks.5.attn.q.weight,36,EigenCov,0.6534947752952576,standard
